0.5,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,0,0.2998,0.7557,0.4293,0.441,0.0345,29
0.75,0.75,0,0.2998,0.7557,0.4293,0.441,0.0345,29
1,1,0,0.2998,0.7557,0.4293,0.441,0.0345,29
0,0.5,0,0.2998,0.7557,0.4293,0.441,0.0345,29
1,0.25,0,0.2998,0.7557,0.4293,0.441,0.0345,29
1,0.5,600,0.5909,0.3363,0.4286,0.2169,0.0345,29
0.75,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,550,0.5717,0.3416,0.4277,0.2313,0.0345,29
0.5,0.25,600,0.5669,0.3426,0.4271,0.192,0.0345,29
0,1,700,0.5439,0.3496,0.4256,0.2114,0.0345,29
0.25,1,700,0.553,0.3305,0.4137,0.203,0.0345,29
0.75,0.25,600,0.5752,0.3192,0.4105,0.1928,0.0345,29
0,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,600,0.5086,0.3423,0.4092,0.1925,0.0345,29
0.5,1,700,0.5647,0.3125,0.4023,0.1935,0.0345,29
0.25,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,600,0.5357,0.31,0.3927,0.1818,0.0345,29
1,1,700,0.5864,0.2933,0.391,0.1881,0.0345,29
0,0,600,0.559,0.3005,0.3909,0.1754,0.0345,29
0.75,1,700,0.5756,0.2956,0.3906,0.1833,0.0345,29
1,0.25,600,0.5858,0.2924,0.3901,0.1838,0.0345,29
0.5,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,600,0.5615,0.2925,0.3846,0.1887,0.0345,29
0.25,0,600,0.5647,0.2907,0.3839,0.1669,0.0345,29
0.5,0,600,0.5732,0.2834,0.3793,0.173,0.0345,29
0,0.75,700,0.5605,0.2798,0.3732,0.1504,0.0345,29
0.75,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,600,0.5785,0.2672,0.3656,0.1875,0.0345,29
0.75,0,600,0.5791,0.2655,0.364,0.1707,0.0345,29
0.25,0.75,700,0.559,0.2668,0.3612,0.1433,0.0345,29
1,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,550,0.6085,0.2562,0.3606,0.227,0.0345,29
0.5,0.75,700,0.5708,0.2524,0.3501,0.1384,0.0345,29
1,0,600,0.5816,0.2447,0.3445,0.1654,0.0345,29
0,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,700,0.5094,0.2562,0.341,0.1486,0.0345,29
0.75,0.75,700,0.5835,0.2238,0.3235,0.1228,0.0345,29
0,1,800,0.5703,0.2203,0.3178,0.1342,0.0345,29
0.25,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,700,0.5286,0.2256,0.3163,0.1369,0.0345,29
1,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,600,0.6052,0.2075,0.309,0.1809,0.0345,29
0.25,1,800,0.567,0.2076,0.304,0.1331,0.0345,29
1,0.75,700,0.6003,0.2006,0.3007,0.1165,0.0345,29
0,0.5,700,0.5686,0.2024,0.2985,0.1069,0.0345,29
0.5,1,800,0.5741,0.196,0.2922,0.1302,0.0345,29
0,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,800,0.5026,0.2006,0.2867,0.1212,0.0345,29
0.5,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,700,0.5485,0.1882,0.2802,0.1194,0.0345,29
0.75,1,800,0.5906,0.1743,0.2692,0.1169,0.0345,29
0.25,0.5,700,0.564,0.1755,0.2677,0.0884,0.0345,29
0,0.25,700,0.5624,0.1704,0.2615,0.0918,0.0345,29
0.25,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,800,0.5141,0.1666,0.2516,0.1027,0.0345,29
0.5,0.5,700,0.5514,0.1566,0.2439,0.0743,0.0345,29
0,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,900,0.4945,0.1608,0.2427,0.0964,0.0345,29
0.75,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,700,0.5725,0.1533,0.2418,0.1128,0.0345,29
1,1,800,0.6086,0.1506,0.2414,0.107,0.0345,29
0.75,0.5,700,0.5583,0.1396,0.2234,0.0697,0.0345,29
0,0,700,0.5486,0.1402,0.2233,0.0785,0.0345,29
0.25,0.25,700,0.5628,0.1372,0.2206,0.0702,0.0345,29
1,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,700,0.6052,0.1253,0.2077,0.1145,0.0345,29
0,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,1000,0.4912,0.1312,0.2071,0.0782,0.0345,29
0.5,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,800,0.5211,0.1264,0.2035,0.08,0.0345,29
0.25,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,900,0.5023,0.1262,0.2018,0.0786,0.0345,29
1,0.5,700,0.5746,0.1142,0.1906,0.0632,0.0345,29
0.25,0,700,0.5546,0.114,0.1891,0.0605,0.0345,29
0.5,0.25,700,0.5876,0.112,0.1881,0.0575,0.0345,29
0,0.75,800,0.5234,0.1081,0.1792,0.0579,0.0345,29
0.25,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,1000,0.4777,0.0979,0.1626,0.0591,0.0345,29
0.75,0.25,700,0.5849,0.0927,0.16,0.0451,0.0345,29
0.5,0,700,0.5804,0.0865,0.1506,0.0473,0.0345,29
0.25,0.75,800,0.5356,0.0875,0.1504,0.0478,0.0345,29
0.5,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,900,0.4914,0.0873,0.1483,0.0555,0.0345,29
0,0.5,800,0.5091,0.0861,0.1473,0.0478,0.0345,29
0.75,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,800,0.5415,0.0839,0.1453,0.0588,0.0345,29
0,0.25,800,0.5046,0.0762,0.1323,0.0426,0.0345,29
1,0.25,700,0.569,0.0684,0.1221,0.0341,0.0345,29
1,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,800,0.6049,0.0661,0.1193,0.0592,0.0345,29
0.25,0.5,800,0.5258,0.0671,0.119,0.0374,0.0345,29
0,0,800,0.4989,0.0664,0.1173,0.039,0.0345,29
0.5,0.75,800,0.5629,0.0644,0.1156,0.0368,0.0345,29
0.75,0,700,0.5864,0.0612,0.1109,0.0309,0.0345,29
0.5,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,1000,0.4689,0.0628,0.1107,0.0401,0.0345,29
0,1,900,0.4936,0.0593,0.1058,0.0361,0.0345,29
0.25,0.25,800,0.51,0.0539,0.0974,0.0327,0.0345,29
0.25,0,800,0.5043,0.0471,0.0861,0.0295,0.0345,29
1,0,700,0.5964,0.0455,0.0845,0.0232,0.0345,29
0.75,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,900,0.4869,0.0447,0.0818,0.032,0.0345,29
0.5,0.5,800,0.5194,0.043,0.0794,0.0256,0.0345,29
0,0.75,900,0.4716,0.0425,0.0779,0.0263,0.0345,29
0.25,1,900,0.495,0.0402,0.0744,0.0269,0.0345,29
0.75,0.75,800,0.5704,0.0397,0.0742,0.0245,0.0345,29
0,0.5,900,0.4632,0.0368,0.0681,0.0242,0.0345,29
0,0.25,900,0.4596,0.0345,0.0642,0.0208,0.0345,29
0.5,0.25,800,0.5,0.032,0.0602,0.0179,0.0345,29
0,0,900,0.451,0.0316,0.0591,0.0191,0.0345,29
0.75,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,1000,0.4511,0.028,0.0527,0.0228,0.0345,29
0.25,0.75,900,0.455,0.0266,0.0503,0.0161,0.0345,29
1,0.75,800,0.5542,0.0258,0.0493,0.011,0.0345,29
1,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,900,0.6063,0.0254,0.0488,0.021,0.0345,29
0.5,0,800,0.4654,0.0246,0.0467,0.0137,0.0345,29
0.5,1,900,0.5091,0.0244,0.0466,0.0192,0.0345,29
0.25,0.5,900,0.4315,0.0216,0.0412,0.0116,0.0345,29
0.75,0.5,800,0.5238,0.0201,0.0387,0.0098,0.0345,29
0.25,0.25,900,0.4263,0.0197,0.0376,0.0105,0.0345,29
0.25,0,900,0.4291,0.0186,0.0356,0.0096,0.0345,29
0,0.25,1000,0.42,0.0159,0.0307,0.0097,0.0345,29
0,0.5,1000,0.42,0.0159,0.0307,0.0097,0.0345,29
0,0,1000,0.42,0.0159,0.0307,0.0097,0.0345,29
0,1,1000,0.42,0.0159,0.0307,0.0097,0.0345,29
0,0.75,1000,0.42,0.0159,0.0307,0.0097,0.0345,29
0.75,0.25,800,0.4975,0.0145,0.0281,0.0077,0.0345,29
0.5,0.75,900,0.4599,0.0143,0.0276,0.0074,0.0345,29
0.75,0,800,0.5255,0.0128,0.025,0.0075,0.0345,29
0.5,0.5,900,0.469,0.0127,0.0248,0.0073,0.0345,29
0.5,0.25,900,0.4746,0.0123,0.0239,0.0076,0.0345,29
0.5,0,900,0.4852,0.012,0.0234,0.0075,0.0345,29
0.75,1,900,0.5341,0.0109,0.0213,0.0058,0.0345,29
0.25,1,1000,0.4656,0.0104,0.0203,0.0069,0.0345,29
0.25,0.5,1000,0.4656,0.0104,0.0203,0.0069,0.0345,29
0.25,0,1000,0.4656,0.0104,0.0203,0.0069,0.0345,29
0.25,0.75,1000,0.4656,0.0104,0.0203,0.0069,0.0345,29
0.25,0.25,1000,0.4656,0.0104,0.0203,0.0069,0.0345,29
1,0.5,800,0.652,0.0097,0.0192,0.0055,0.0345,29
0.75,0.75,900,0.586,0.008,0.0157,0.0049,0.0345,29
0.75,0.5,900,0.6284,0.0068,0.0134,0.0044,0.0345,29
0.75,0.25,900,0.6075,0.0048,0.0094,0.003,0.0345,29
0.75,0,900,0.4923,0.0023,0.0047,0.0013,0.0345,29
0.5,1,1000,0.2941,0.0018,0.0036,0.001,0.0345,29
0.5,0.25,1000,0.2941,0.0018,0.0036,0.001,0.0345,29
0.5,0.5,1000,0.2941,0.0018,0.0036,0.001,0.0345,29
0.5,0,1000,0.2941,0.0018,0.0036,0.001,0.0345,29
0.5,0.75,1000,0.2941,0.0018,0.0036,0.001,0.0345,29
0.75,0.5,1000,0,0,0,0,0,29
1,0,1000,0,0,0,0,0,29
1,0.75,900,0,0,0,0,0,29
0.75,1,1000,0,0,0,0,0,29
1,0.5,900,0,0,0,0,0,29
1,0.25,1000,0,0,0,0,0,29
0.75,0,1000,0,0,0,0,0,29
1,0,800,0,0,0,0,0,29
1,1,900,0,0,0,0,0,29
1,6|ConstantRescaler[y-min:0.0#y-max:1000.0#x-min:0.0#persistence-provider:inherit: ecd.default-log-persistence-provider #x-max:1.0,1000,0,0,0,0,0,29
1,0.25,800,0,0,0,0,0,29
0.75,0.75,1000,0,0,0,0,0,29
1,0.5,1000,0,0,0,0,0,29
0.75,0.25,1000,0,0,0,0,0,29
1,1,1000,0,0,0,0,0,29
1,0.25,900,0,0,0,0,0,29
1,0,900,0,0,0,0,0,29
1,0.75,1000,0,0,0,0,0,29
